,乘客编号,订单金额,叫车时间
662,919965292,38.67,2020/2/29 11:14
663,327161192,27.21,2020/2/29 11:13
664,931365290,24.22,2020/2/29 11:12
665,340066576,20.19,2020/2/29 11:12
666,359554669,20.42,2020/2/29 11:10
667,952846476,40.5,2020/2/29 11:10
668,377962731,26.12,2020/2/29 11:09
669,917476017,24.39,2020/2/29 11:09
670,310174657,15.86,2020/2/29 11:08
671,377906043,16.08,2020/2/29 11:08
672,350665900,46.2,2020/2/29 11:07
673,986066062,40.52,2020/2/29 11:07
674,914040352,36.18,2020/2/29 11:07
675,902424761,22,2020/2/29 11:05
676,14165354,64.26,2020/2/29 11:04
677,948373453,47.65,2020/2/29 11:04
678,947237122,26.5,2020/2/29 11:04
679,977528961,19.26,2020/2/29 11:03
680,340174671,33.56,2020/2/29 11:03
681,954697311,30.48,2020/2/29 11:03
682,991903947,36.4,2020/2/29 11:02
683,234415039,13.89,2020/2/29 11:02
684,303862533,30.02,2020/2/29 11:00
685,951040806,42.97,2020/2/29 10:59
686,958227843,68.5,2020/2/29 10:59
687,334309393,32.22,2020/2/29 10:58
688,927409065,31,2020/2/29 10:58
689,946455908,36.98,2020/2/29 10:58
690,12538100,27.85,2020/2/29 10:57
691,396864405,21.31,2020/2/29 10:56
692,10495804,22.11,2020/2/29 10:55
693,349847776,21.54,2020/2/29 10:55
694,980493197,42.98,2020/2/29 10:54
695,210879537,22.44,2020/2/29 10:54
696,908120860,48.88,2020/2/29 10:54
697,370375648,34.56,2020/2/29 10:54
698,934705787,31.34,2020/2/29 10:54
699,254114038,32.18,2020/2/29 10:54
700,361091317,14.97,2020/2/29 10:53
701,235026735,38.47,2020/2/29 10:53
702,980917462,59.98,2020/2/29 10:52
703,913443141,14,2020/2/29 10:52
704,962614543,37.08,2020/2/29 10:51
705,302751197,19.02,2020/2/29 10:50
706,275781502,33.72,2020/2/29 10:49
707,925208085,40.33,2020/2/29 10:47
708,910821941,19.84,2020/2/29 10:47
709,332821687,47.85,2020/2/29 10:46
710,907377572,31.34,2020/2/29 10:46
711,273316658,61.59,2020/2/29 10:46
712,271927003,44.74,2020/2/29 10:45
713,394629021,24.32,2020/2/29 10:45
714,13746952,16.44,2020/2/29 10:44
715,366904147,32.35,2020/2/29 10:43
716,971888376,40.32,2020/2/29 10:43
717,930836246,32.43,2020/2/29 10:42
718,997191054,21.86,2020/2/29 10:42
719,252020335,18.7,2020/2/29 10:42
720,939425090,16.16,2020/2/29 10:41
721,313643377,29.18,2020/2/29 10:41
722,959236359,36.63,2020/2/29 10:41
723,261285717,18.92,2020/2/29 10:40
724,901773711,53.94,2020/2/29 10:40
725,930911311,42.54,2020/2/29 10:37
726,995625333,45.54,2020/2/29 10:37
727,255475043,32.94,2020/2/29 10:36
728,210735567,28.82,2020/2/29 10:36
729,935538027,18.25,2020/2/29 10:34
730,935893055,42.16,2020/2/29 10:34
731,262847345,41.28,2020/2/29 10:34
732,986255330,106.77,2020/2/29 10:33
733,13376761,31.44,2020/2/29 10:33
734,933485940,33.82,2020/2/29 10:32
735,953494157,14.14,2020/2/29 10:31
736,939999370,54.99,2020/2/29 10:31
737,271662268,57.72,2020/2/29 10:30
738,390148705,26.82,2020/2/29 10:30
739,918027725,78.75,2020/2/29 10:30
740,221902233,37.1,2020/2/29 9:19
741,383424667,22.28,2020/2/29 10:29
742,971059055,45.75,2020/2/29 10:29
743,224113585,50.8,2020/2/29 10:28
744,934949350,33.36,2020/2/29 10:27
745,836035,16.27,2020/2/29 10:27
746,270269082,26.35,2020/2/29 10:26
747,244870587,48.93,2020/2/29 10:26
748,968917739,27.36,2020/2/29 10:25
749,290424439,25.22,2020/2/29 10:25
750,282847033,18.61,2020/2/29 10:24
751,390944390,37.54,2020/2/29 10:24
752,964254610,48.68,2020/2/29 10:24
753,996827424,18.27,2020/2/29 10:23
754,978700034,37.89,2020/2/29 10:23
755,901344939,39.87,2020/2/29 10:22
756,931369679,22.98,2020/2/29 10:22
757,934503810,67.12,2020/2/29 10:22
758,936999452,37.5,2020/2/29 10:21
759,932533280,21.4,2020/2/29 10:21
760,339776466,21.19,2020/2/29 10:20
761,380774614,27.04,2020/2/29 10:19
762,988203572,19.68,2020/2/29 10:19
763,268426909,70.77,2020/2/29 10:19
764,288053345,13.71,2020/2/29 10:19
765,13839995,52.05,2020/2/29 10:18
766,946270685,75.16,2020/2/29 10:18
767,205034716,21.94,2020/2/29 10:18
768,243597995,20.88,2020/2/29 10:17
769,943748512,29.23,2020/2/29 10:17
770,393874641,15.79,2020/2/29 10:17
771,937447933,21.84,2020/2/29 10:16
772,927810690,58.02,2020/2/29 10:16
773,902424761,17.53,2020/2/29 10:16
774,925346917,26.36,2020/2/29 10:15
775,380421205,22.95,2020/2/29 10:15
776,928784304,32.3,2020/2/29 10:15
777,308804339,50.29,2020/2/29 10:14
778,900592422,29.42,2020/2/29 10:14
779,256029735,26.9,2020/2/29 10:11
780,218826357,22.81,2020/2/29 10:11
781,908374029,27.72,2020/2/29 10:10
782,354617540,20.91,2020/2/29 10:10
783,241380964,28.78,2020/2/29 10:09
784,951944912,19.78,2020/2/29 10:08
785,392285529,30.16,2020/2/29 10:08
786,12580483,43.39,2020/2/29 10:08
787,912645066,25.03,2020/2/29 10:08
788,251813389,19.08,2020/2/29 10:07
789,249421483,20.49,2020/2/29 10:07
790,203607268,22.08,2020/2/29 10:06
791,936401232,24.34,2020/2/29 10:04
792,397176647,54.87,2020/2/29 10:04
793,357614231,42.48,2020/2/29 10:03
794,959396992,19.7,2020/2/29 10:02
795,916906432,49.38,2020/2/29 10:02
796,934949350,36.19,2020/2/29 10:02
797,929874590,32.38,2020/2/29 10:01
798,14203170,17.92,2020/2/29 9:59
799,929951235,17.07,2020/2/29 9:56
800,929951235,17.07,2020/2/29 9:56
801,227160078,19.45,2020/2/29 9:56
802,376692319,42.36,2020/2/29 9:55
803,955000498,21.66,2020/2/29 9:55
804,907801005,38.11,2020/2/29 9:53
805,938692299,20.73,2020/2/29 9:52
806,924682730,43,2020/2/29 9:52
807,960952339,25.52,2020/2/29 9:52
808,284223984,27.69,2020/2/29 9:51
809,13376761,38.12,2020/2/29 9:51
810,965033728,19.7,2020/2/29 9:51
811,916484713,30.48,2020/2/29 9:51
812,257822548,14.3,2020/2/29 9:50
813,904515038,20.31,2020/2/29 9:50
814,347391797,45.85,2020/2/29 9:50
815,945411749,23.49,2020/2/29 9:50
816,938064492,41.89,2020/2/29 9:50
817,223121756,21.68,2020/2/29 9:48
818,396394268,23.82,2020/2/29 9:48
819,970631084,18.45,2020/2/29 9:47
820,992877716,35.8,2020/2/29 9:46
821,368754694,22.3,2020/2/29 9:45
822,370670621,32.62,2020/2/29 9:45
823,936192070,23.82,2020/2/29 9:43
824,952092880,24.45,2020/2/29 9:43
825,919532072,25.95,2020/2/29 9:43
826,308875616,73.59,2020/2/29 9:42
827,381929573,40.83,2020/2/29 9:42
828,992075312,191.29,2020/2/29 9:42
829,937098479,41.12,2020/2/29 9:42
830,335262446,19.9,2020/2/29 9:42
831,902561296,22.46,2020/2/29 9:41
832,13914957,21.5,2020/2/29 9:40
833,345522786,28.64,2020/2/29 9:40
834,995775895,27.04,2020/2/29 9:40
835,216047085,33.73,2020/2/29 9:40
836,327161192,36.88,2020/2/29 9:40
837,13758758,18.69,2020/2/29 9:39
838,285017051,48.09,2020/2/29 9:39
839,963702883,18.14,2020/2/29 9:38
840,261898007,29.77,2020/2/29 9:37
841,228460979,50.66,2020/2/29 9:37
842,291242127,19.83,2020/2/29 9:36
843,212249730,19.86,2020/2/29 9:35
844,382599433,32.04,2020/2/29 9:34
845,939135731,21.76,2020/2/29 9:34
846,946812108,47.28,2020/2/29 9:33
847,256836771,16.28,2020/2/29 9:33
848,984050172,20.67,2020/2/29 9:33
849,934557049,54.28,2020/2/29 9:32
850,227258232,23.29,2020/2/29 9:32
851,987580551,18.04,2020/2/29 9:30
852,365703320,17.28,2020/2/29 9:30
853,982012938,27.58,2020/2/29 9:29
854,978298598,38.01,2020/2/29 9:29
855,380856631,15.79,2020/2/29 9:29
856,954748816,22.89,2020/2/29 9:29
857,926601592,18.91,2020/2/29 9:28
858,970163054,36.88,2020/2/29 9:27
859,950593268,22.09,2020/2/29 9:27
860,253870075,28.04,2020/2/29 9:26
861,13617796,22.86,2020/2/29 9:26
862,922221421,29.31,2020/2/29 9:25
863,390493153,34.68,2020/2/29 9:25
864,245206961,36.56,2020/2/29 9:24
865,350994931,19.66,2020/2/29 9:24
866,288505516,40.65,2020/2/29 9:24
867,965101055,60.78,2020/2/29 9:22
868,904386964,26.73,2020/2/29 9:22
869,364999683,23.8,2020/2/29 9:21
870,221012259,33.43,2020/2/29 9:21
871,251749249,28.51,2020/2/29 9:21
872,261589454,29.71,2020/2/29 9:21
873,935643863,11.5,2020/2/29 9:20
874,959958618,17.85,2020/2/29 9:20
875,996993688,23.66,2020/2/29 9:20
876,993332780,26.11,2020/2/29 9:19
877,967484259,69.94,2020/2/29 9:18
878,978282043,42.27,2020/2/29 9:18
879,993421967,41.66,2020/2/29 9:17
880,283362104,15.88,2020/2/29 9:17
881,264097162,35.38,2020/2/29 9:16
882,243235615,42.73,2020/2/29 9:16
883,325143256,17.43,2020/2/29 9:15
884,276119130,33.31,2020/2/29 9:14
885,12516316,19.05,2020/2/29 9:14
886,321726131,28.62,2020/2/29 9:14
887,12561753,20.32,2020/2/29 9:14
888,389032411,85.66,2020/2/29 9:14
889,937579717,23.58,2020/2/29 9:13
890,293567389,16.68,2020/2/29 9:13
891,205802229,19.98,2020/2/29 9:12
892,971138922,29.76,2020/2/29 9:12
893,241885932,25.84,2020/2/29 9:12
894,963901327,21.48,2020/2/29 9:11
895,963896390,21.64,2020/2/29 9:11
896,916941932,31.45,2020/2/29 9:10
897,254117632,47.48,2020/2/29 9:10
898,383424667,24.99,2020/2/29 9:10
899,338345331,26.83,2020/2/29 9:10
900,956600672,46.09,2020/2/29 9:10
901,971686405,54.09,2020/2/29 9:09
902,239117595,20.54,2020/2/29 9:09
903,982058418,30.52,2020/2/29 9:08
904,916254752,19.89,2020/2/29 9:08
905,299056961,20.82,2020/2/29 9:08
906,256769326,27.42,2020/2/29 9:08
907,223982073,13.99,2020/2/29 9:08
908,381687125,29.96,2020/2/29 9:07
909,339659159,16.87,2020/2/29 9:07
910,914949383,41.58,2020/2/29 9:06
911,14077497,15.63,2020/2/29 9:06
912,935793217,38.42,2020/2/29 9:06
913,987713203,33.88,2020/2/29 9:05
914,225241680,43.57,2020/2/29 9:05
915,313811413,20.25,2020/2/29 9:04
916,933092507,74.14,2020/2/29 9:03
917,222434126,16.32,2020/2/29 9:03
918,371096216,22.42,2020/2/29 9:03
919,264421378,31.02,2020/2/29 9:03
920,14578544,49.63,2020/2/29 9:03
921,317602028,35.36,2020/2/29 9:02
922,14095955,30.3,2020/2/29 9:02
923,922973960,17.02,2020/2/29 9:02
924,318035625,40.41,2020/2/29 9:02
925,262165539,38.29,2020/2/29 9:01
926,967289350,34.18,2020/2/29 9:01
927,14341885,41,2020/2/29 9:00
928,918378860,41.72,2020/2/29 8:59
929,927499103,14.55,2020/2/29 8:59
930,245056541,49.63,2020/2/29 8:59
931,907192635,25.05,2020/2/29 8:58
932,956391411,28.24,2020/2/29 8:58
933,380085914,36.9,2020/2/29 8:58
934,925691560,50.82,2020/2/29 8:58
935,346934577,24.94,2020/2/29 8:58
936,11703871,20.3,2020/2/29 8:57
937,948623730,22.05,2020/2/29 8:57
938,961344648,52.72,2020/2/29 8:57
939,227859725,30,2020/2/29 8:56
940,986790630,46.68,2020/2/29 8:55
941,371488403,42.54,2020/2/29 8:55
942,352496746,54.97,2020/2/29 8:55
943,14146533,26.85,2020/2/29 8:53
944,949946570,20.04,2020/2/29 8:52
945,919379536,37.64,2020/2/29 8:52
946,917727010,46.26,2020/2/29 8:52
947,266688009,51.81,2020/2/29 8:52
948,354365410,36.46,2020/2/29 8:51
949,372175719,16.46,2020/2/29 8:51
950,357299653,38.08,2020/2/29 8:50
951,943223228,16.86,2020/2/29 8:50
952,331671618,23.53,2020/2/29 8:49
953,219909126,17.16,2020/2/29 8:49
954,12635595,39.68,2020/2/29 8:48
955,229515178,37.45,2020/2/29 8:48
956,389970627,33.15,2020/2/29 8:47
957,922221421,29.59,2020/2/29 8:47
958,369623614,16.94,2020/2/29 8:46
959,981185350,26.64,2020/2/29 8:46
960,241639536,43.52,2020/2/29 8:45
961,929319560,25.45,2020/2/29 8:45
962,342785460,17.98,2020/2/29 8:45
963,940939630,16.08,2020/2/29 8:44
964,935422602,15.52,2020/2/29 8:44
965,350814371,26.37,2020/2/29 8:44
966,350994931,17.84,2020/2/29 8:44
967,995430327,22.1,2020/2/29 8:44
968,343944908,38.37,2020/2/29 8:43
969,216184091,25.86,2020/2/29 8:43
970,262877300,14.71,2020/2/29 8:42
971,278083878,16.4,2020/2/29 8:42
972,240196383,33.15,2020/2/29 8:42
973,982069307,15.7,2020/2/29 8:42
974,370988527,28.27,2020/2/29 8:42
975,12702909,20.41,2020/2/29 8:41
976,964502331,38.97,2020/2/29 8:41
977,996288089,135.04,2020/2/29 8:41
978,13466202,31.28,2020/2/29 8:40
979,961585057,26.5,2020/2/29 8:40
980,268625040,36.27,2020/2/28 23:15
981,255625590,15.44,2020/2/29 8:39
982,208426912,24.27,2020/2/29 8:39
983,961208027,40.18,2020/2/29 8:39
984,14215842,18.63,2020/2/29 8:38
985,214434912,23.12,2020/2/29 8:38
986,992533794,19.76,2020/2/29 8:38
987,364975698,18.7,2020/2/29 8:38
988,977077947,33.36,2020/2/29 8:38
989,970923210,35.19,2020/2/29 8:36
990,281841026,21.06,2020/2/29 8:36
991,277443575,12.26,2020/2/29 8:35
992,913489184,49.69,2020/2/29 8:35
993,357903981,13.1,2020/2/29 8:35
994,314830477,17.92,2020/2/29 8:35
995,310972648,23.17,2020/2/29 8:35
996,338328079,20.88,2020/2/29 8:34
997,397066171,16.7,2020/2/29 8:34
998,917574636,28.14,2020/2/29 8:34
999,917884835,25.89,2020/2/29 8:33
1000,942605272,22.33,2020/2/29 8:33
1001,13107814,32.04,2020/2/29 8:32
1002,292201199,24.87,2020/2/29 8:32
1003,904497570,43.7,2020/2/29 8:31
1004,356473611,31,2020/2/29 8:31
1005,982478978,15.06,2020/2/29 8:31
1006,233159606,36.6,2020/2/29 8:31
1007,394945241,28.98,2020/2/29 8:30
1008,997931390,23.65,2020/2/29 8:30
1009,905213027,17.5,2020/2/29 8:30
1010,289859711,14.97,2020/2/29 8:29
1011,14505387,31.3,2020/2/29 8:29
1012,218143463,23.19,2020/2/29 8:29
1013,964822024,27.28,2020/2/29 8:29
1014,261458546,13.54,2020/2/29 8:29
1015,327976694,43.63,2020/2/29 8:29
1016,999659240,14.29,2020/2/29 8:29
1017,268316864,35.46,2020/2/29 8:28
1018,209085092,19.76,2020/2/29 8:27
1019,904903146,41.22,2020/2/29 8:27
1020,223358466,42.02,2020/2/29 8:27
1021,910680597,20.67,2020/2/29 8:27
1022,968083126,15.88,2020/2/29 8:26
1023,395390623,24.87,2020/2/29 8:26
1024,904103288,60.16,2020/2/29 8:26
1025,950593268,21.84,2020/2/29 8:26
1026,209833026,27.3,2020/2/29 8:26
1027,13855523,36.2,2020/2/29 8:25
1028,912110209,15.87,2020/2/29 8:25
1029,312474433,20.66,2020/2/29 8:25
1030,13611523,44.46,2020/2/29 8:25
1031,325857258,19.56,2020/2/29 8:25
1032,294628969,17.14,2020/2/29 8:25
1033,286443584,17.7,2020/2/29 8:25
1034,396336620,65.73,2020/2/29 8:25
1035,943031600,30.18,2020/2/29 8:25
1036,233952021,21.19,2020/2/29 8:24
1037,945595547,64.63,2020/2/29 8:24
1038,979474275,23.92,2020/2/29 8:24
1039,349243915,24.97,2020/2/29 8:23
1040,354782705,54.34,2020/2/29 8:22
1041,210143550,41.84,2020/2/29 8:22
1042,917104519,33.4,2020/2/29 8:22
1043,951245079,48.78,2020/2/29 8:21
1044,209472746,60.88,2020/2/29 8:21
1045,308053740,21.09,2020/2/29 8:21
1046,934697108,14.53,2020/2/29 8:21
1047,931684372,11.23,2020/2/29 8:21
1048,12327196,18.98,2020/2/29 8:21
1049,935207368,33.34,2020/2/29 8:20
1050,918282159,19.68,2020/2/29 8:20
1051,14424294,21.76,2020/2/29 8:20
1052,917249915,16.4,2020/2/29 8:19
1053,231614543,22.42,2020/2/29 8:17
1054,921032962,17.18,2020/2/29 8:17
1055,12600483,35.53,2020/2/29 8:16
1056,956291514,43.29,2020/2/29 8:15
1057,907103091,14.11,2020/2/29 8:15
1058,902220830,27.25,2020/2/29 8:14
1059,929894011,18.1,2020/2/29 8:14
1060,237917574,35.18,2020/2/29 8:14
1061,285691883,18.01,2020/2/29 8:13
1062,919361817,15.16,2020/2/29 8:12
1063,251298986,17.73,2020/2/29 8:12
1064,393637439,14.73,2020/2/29 8:11
1065,947238088,47.41,2020/2/29 8:11
1066,293092779,22.78,2020/2/29 8:11
1067,220089543,25.69,2020/2/29 8:11
1068,916484713,29.46,2020/2/29 8:10
1069,14305185,30,2020/2/28 22:32
1070,950593268,20.78,2020/2/29 8:09
1071,994400867,34.44,2020/2/29 8:09
1072,13741710,14.97,2020/2/29 8:09
1073,997996339,27.19,2020/2/29 8:08
1074,174506,23.01,2020/2/29 8:06
1075,381499680,46.86,2020/2/29 8:06
1076,294245555,13.83,2020/2/29 8:06
1077,942596775,24.73,2020/2/29 8:06
1078,14592707,31.2,2020/2/29 8:06
1079,987708467,29.74,2020/2/29 8:05
1080,203589990,20.67,2020/2/29 8:05
1081,935643863,23.23,2020/2/29 8:05
1082,204914532,20.78,2020/2/29 8:04
1083,923422844,19.78,2020/2/29 8:04
1084,984667628,13.46,2020/2/29 8:04
1085,314557649,18.09,2020/2/29 8:03
1086,332672650,89.38,2020/2/29 8:03
1087,927863303,17.23,2020/2/29 8:03
1088,377937408,25.9,2020/2/29 8:03
1089,948464626,44.97,2020/2/29 8:03
1090,984183001,16.06,2020/2/29 8:02
1091,249387222,24.79,2020/2/29 8:02
1092,282654324,14.72,2020/2/29 8:02
1093,14363760,15.6,2020/2/29 8:02
1094,231934530,12.3,2020/2/29 8:01
1095,952298587,12.42,2020/2/29 8:01
1096,929823028,13.21,2020/2/29 8:00
1097,902850218,41.66,2020/2/29 8:00
1098,940260714,27.43,2020/2/29 8:00
1099,12607298,23.24,2020/2/29 7:59
1100,383577610,29.14,2020/2/29 7:58
1101,200430168,19.44,2020/2/29 7:58
1102,200510881,76.96,2020/2/29 7:57
1103,13879301,31.12,2020/2/29 7:56
1104,333182371,25.71,2020/2/29 7:56
1105,900176991,15.57,2020/2/29 7:55
1106,278148713,48.62,2020/2/29 7:55
1107,240607130,23.47,2020/2/29 7:55
1108,937357865,51.94,2020/2/29 7:54
1109,918378860,39.64,2020/2/29 7:52
1110,208634520,36.2,2020/2/29 7:51
1111,12552579,13.24,2020/2/29 7:50
1112,289400570,18.09,2020/2/29 7:50
1113,909464113,42.16,2020/2/29 7:49
1114,993162767,23.08,2020/2/29 7:48
1115,302873628,34.09,2020/2/29 7:48
1116,299341772,48.51,2020/2/29 7:48
1117,203434099,39.46,2020/2/29 7:47
1118,255029067,16.81,2020/2/29 7:47
1119,983703943,39.75,2020/2/29 7:46
1120,907531398,22.6,2020/2/29 7:46
1121,984013294,23,2020/2/29 7:45
1122,946926290,62.86,2020/2/29 7:45
1123,290557312,14.48,2020/2/29 7:45
1124,250958481,23.64,2020/2/29 7:42
1125,285514367,28.14,2020/2/29 7:41
1126,232775921,16.56,2020/2/29 7:41
1127,961694515,25.41,2020/2/29 7:40
1128,965442710,22.16,2020/2/29 7:40
1129,358680278,27.76,2020/2/29 7:39
1130,990653942,18.84,2020/2/29 7:39
1131,218442553,18.7,2020/2/29 7:38
1132,941702734,14.05,2020/2/29 7:37
1133,272829551,29.08,2020/2/29 7:36
1134,317574787,40.98,2020/2/29 7:36
1135,14459043,23.56,2020/2/29 7:36
1136,972099275,26.38,2020/2/29 7:36
1137,241537904,18.88,2020/2/29 7:35
1138,948701868,35.18,2020/2/29 7:35
1139,341575448,30,2020/2/29 7:02
1140,961344648,59.23,2020/2/29 7:34
1141,991084027,24,2020/2/29 7:34
1142,999143163,17.41,2020/2/29 7:34
1143,12590160,42.73,2020/2/29 7:33
1144,371899107,44.14,2020/2/29 7:33
1145,296267950,44.7,2020/2/29 7:33
1146,999395599,25.95,2020/2/29 7:32
1147,996031578,57.72,2020/2/29 7:31
1148,905899811,61,2020/2/29 7:31
1149,981422592,23.76,2020/2/29 7:30
1150,13217197,38.72,2020/2/29 7:30
1151,966077963,30.36,2020/2/29 7:27
1152,14294687,30.06,2020/2/29 7:27
1153,912328386,26.47,2020/2/29 7:26
1154,993300790,26.77,2020/2/29 7:24
1155,929798363,23.78,2020/2/29 7:24
1156,274950146,24.55,2020/2/29 7:24
1157,964167290,51.88,2020/2/29 7:20
1158,911085252,32.94,2020/2/29 7:20
1159,928695982,31.46,2020/2/29 7:18
1160,960839007,31.26,2020/2/29 7:18
1161,969907516,19.51,2020/2/29 7:18
1162,936810901,22.15,2020/2/29 7:16
1163,958276379,29.36,2020/2/29 7:15
1164,903102530,39.44,2020/2/29 7:11
1165,900289569,30.69,2020/2/29 7:02
1166,934317234,29.28,2020/2/29 6:59
1167,950410518,33.85,2020/2/29 6:50
1168,987664921,27.87,2020/2/29 6:45
1169,234229771,39.73,2020/2/29 6:28
1170,378934164,29.05,2020/2/29 6:20
1171,981513378,30,2020/2/28 11:43
1172,241390145,22.37,2020/2/29 0:45
1173,348977637,66.01,2020/2/29 0:30
1174,391233670,51.85,2020/2/29 0:07
1175,330174679,13.07,2020/2/29 0:03
1176,385173566,34.05,2020/2/29 0:00
1177,383266494,12.18,2020/2/28 23:55
1178,340174671,15.06,2020/2/28 23:53
1179,251201700,30.46,2020/2/28 23:48
1180,980533201,28.66,2020/2/28 23:48
1181,335037672,17.29,2020/2/28 23:45
1182,312811221,48.99,2020/2/28 23:37
1183,341072628,23.68,2020/2/28 23:35
1184,977930585,26.04,2020/2/28 23:32
1185,967771879,46.52,2020/2/28 23:18
1186,288808044,108.19,2020/2/28 23:12
1187,955785983,64.75,2020/2/28 23:06
1188,966822559,42.8,2020/2/28 23:04
1189,985145359,38.37,2020/2/28 23:03
1190,232735024,20.44,2020/2/28 23:00
1191,955563809,30,2020/2/28 20:12
1192,326686141,18.97,2020/2/28 22:43
1193,965304300,64.97,2020/2/28 22:39
1194,904103288,56.84,2020/2/28 22:37
1195,251994787,23.91,2020/2/28 22:34
1196,900764999,24.66,2020/2/28 22:34
1197,321866760,33.01,2020/2/28 22:33
1198,932250187,61.32,2020/2/28 22:32
1199,926414067,17.7,2020/2/28 22:31
1200,228675564,51.58,2020/2/28 22:30
1201,14305185,22.28,2020/2/28 22:30
1202,342335678,27.99,2020/2/28 22:24
1203,280079524,19.29,2020/2/28 22:20
1204,348175293,35.34,2020/2/28 22:11
1205,314016287,15.78,2020/2/28 22:10
1206,353632604,20.46,2020/2/28 22:09
1207,975550182,41.23,2020/2/28 22:09
1208,387071654,23.84,2020/2/28 22:04
1209,235656757,53.23,2020/2/28 21:50
1210,228460979,52.78,2020/2/28 21:48
1211,926873676,43.71,2020/2/28 21:48
1212,912421706,34.17,2020/2/28 21:47
1213,930911311,52.14,2020/2/28 21:44
1214,249572315,17.77,2020/2/28 21:41
1215,916030240,26.06,2020/2/28 21:39
1216,941454805,47.01,2020/2/28 21:39
1217,902562938,28.34,2020/2/28 21:37
1218,327774667,17.83,2020/2/28 21:35
1219,329310572,31.96,2020/2/28 21:32
1220,379776689,43.94,2020/2/28 21:32
1221,372862592,24.43,2020/2/28 21:31
1222,12675048,42.53,2020/2/28 21:31
1223,951852806,20.9,2020/2/28 21:29
1224,967236740,25.48,2020/2/28 21:28
1225,945595547,58.99,2020/2/28 21:26
1226,382599433,21.37,2020/2/28 21:25
1227,925346917,29.82,2020/2/28 21:23
1228,237630409,31.39,2020/2/28 21:21
1229,906024896,26.96,2020/2/28 21:20
